incident_type,description_length,has_media,upvotes,flags,duplicate_score,similarity_to_previous,posted_at_night,account_age_days,total_reports_by_user,past_fraud_reports,user_total_flags,verified_user,fraud_label
gas_leak,84,1,2,0,0.3336103897385583,0.3291669498439132,0,775,32,1,0,0,0
fire,26,1,2,1,0.176423951619013,0.40524384207179337,1,145,11,2,8,0,0
medical_emergency,75,0,4,0,0.5503767281695471,0.23784528663203694,0,569,27,1,10,0,0
fire,132,0,3,0,0.1076921401963715,0.37142027791015114,0,333,17,0,8,0,0
road_accident,107,0,1,1,0.4573283018322585,0.0,0,127,39,0,7,1,0
power_outage,95,0,2,0,0.33110042332820055,0.2938752150309152,1,293,30,0,1,1,0
medical_emergency,136,1,2,1,0.23307779606183351,0.34029342783597605,0,828,36,1,2,0,0
power_outage,117,1,3,1,0.06304485209325045,0.6427430987628686,0,209,19,2,6,0,0
road_accident,114,0,2,1,0.7537418641655628,0.3498367315211146,1,612,1,1,13,1,0
medical_emergency,8,0,0,1,0.3541856397612201,0.0,1,322,34,0,4,0,0
violence,86,1,1,2,0.3486149777620862,0.46655348267762875,0,580,35,2,12,0,1
violence,14,1,2,0,0.2512777120319607,0.5487347322439098,1,168,28,0,7,1,0
violence,127,1,2,0,0.38044259680452364,0.7979425727665265,0,649,13,0,6,0,0
violence,125,0,2,1,0.2326685953236547,0.4374367969439419,0,412,36,1,4,1,1
medical_emergency,127,1,3,0,0.3025574517176904,0.06764818640928327,0,860,28,1,14,1,0
violence,102,1,4,1,0.007283047699423423,0.7368277457719196,0,122,24,0,13,1,0
medical_emergency,44,1,1,0,0.033972314072283655,0.4600700688661973,0,260,35,0,14,1,0
violence,25,1,3,0,0.15522146674504633,0.4202588265866649,0,649,39,0,2,1,0
fire,127,1,1,0,0.17982319608046937,0.0,0,523,10,0,6,0,0
power_outage,16,0,0,1,0.029391468827957484,0.016053509403783806,0,674,39,0,4,1,1
medical_emergency,123,1,4,1,0.29899586675568235,0.014903953725920849,0,10,18,0,11,0,1
gas_leak,140,1,6,0,0.21267811122352076,0.22648392853491145,0,544,31,1,4,0,0
violence,49,0,1,1,0.24668549550722985,0.4433646533869453,1,335,3,0,12,1,0
road_accident,9,0,4,0,0.15897608924047887,0.47462770105029534,0,879,5,1,4,0,1
fire,31,1,1,0,0.04266306128961758,0.0789518727636318,1,24,5,2,6,0,1
medical_emergency,120,0,1,1,0.05735402079740509,0.5487315044184862,1,364,22,0,2,0,0
violence,130,1,4,1,0.35824413587217685,0.065242321950847,0,165,38,0,7,1,0
violence,133,1,1,1,0.41105455899367355,0.3413110314883842,0,406,22,0,2,0,0
violence,122,0,3,1,0.13938189774016968,0.25303752524799294,1,56,19,0,6,0,0
gas_leak,116,1,0,1,0.10890848696475686,0.26132991001731043,0,530,36,0,3,0,0
medical_emergency,121,1,2,2,0.2840379183539877,0.33258435391821084,0,203,32,0,7,0,0
road_accident,90,0,1,1,0.0,0.4905545963493212,1,369,13,0,11,1,0
medical_emergency,105,0,0,3,0.0002315828989971347,0.06300177624898912,0,430,32,1,8,1,0
fire,25,1,2,0,0.0,0.33628722528862004,0,66,39,2,6,0,0
medical_emergency,6,1,2,0,0.0,0.5445813810363771,0,846,17,0,13,1,0
violence,37,1,1,1,0.35903658355900786,0.5375154492766808,0,419,27,0,4,0,0
fire,34,1,2,1,0.0,0.34011903845879393,0,792,29,2,14,1,1
gas_leak,118,1,4,1,0.03767973609698963,0.5629662314304423,1,53,30,2,12,1,0
fire,41,1,0,0,0.5486075209592862,0.015785488642093448,1,439,3,0,12,0,0
power_outage,63,1,0,0,0.09255754575893038,0.0,0,765,27,1,2,1,0
violence,110,0,4,0,0.6177476038246572,0.501907939837035,0,560,10,1,14,0,0
medical_emergency,87,1,2,0,0.3952563758998601,0.35081892200853043,0,243,15,1,1,0,0
power_outage,67,1,1,0,0.09441492956336486,0.5804190798693918,0,445,28,1,0,1,0
medical_emergency,54,1,4,1,0.12401166233203145,0.29207125827214697,0,241,13,0,12,1,0
road_accident,93,0,1,1,0.41337012598841827,0.14394439015813673,0,707,18,0,5,1,0
gas_leak,106,1,0,1,0.49677329682327276,0.0,0,365,4,0,4,1,0
road_accident,13,0,0,3,0.32794834814871043,0.4283095622501779,0,888,11,1,12,0,1
violence,14,1,2,1,0.4281278793262847,0.21019355051119726,0,200,15,0,0,0,0
violence,136,1,3,0,0.2190875183988878,0.5789349547893861,1,571,38,0,11,0,0
fire,59,1,0,0,0.25364468794557765,0.452822251131493,0,854,2,0,12,1,0
road_accident,140,1,1,0,0.04648985368889583,0.027620820174772964,0,873,23,1,14,1,0
power_outage,91,0,2,1,0.3796686368387071,0.06018095463287415,0,150,24,0,12,1,0
gas_leak,20,0,0,0,0.39954290615859567,0.6000252243013954,0,430,33,2,8,1,0
violence,11,1,4,0,0.12461025684539614,0.824467018949781,0,528,18,0,11,0,1
power_outage,64,0,1,1,0.427623718306667,0.5073735389998978,0,412,26,0,7,1,0
gas_leak,101,0,2,0,0.42678634613657973,0.0,0,524,34,1,11,0,0
medical_emergency,69,0,1,1,0.23600978809832152,0.9202235337564443,1,233,38,1,9,0,0
medical_emergency,139,0,4,0,0.10397162797342072,0.3317722580439602,0,43,20,0,9,0,0
power_outage,67,0,0,0,0.02818374531591422,0.6234414118571221,0,73,10,0,5,1,0
power_outage,91,0,5,1,0.18750208302229882,0.2859095787751974,1,467,34,1,7,1,0
violence,143,0,5,1,0.3537175524279381,0.0,1,379,2,0,8,1,0
power_outage,35,1,1,2,0.36307744212334103,0.4146004288836583,0,220,13,1,9,1,0
power_outage,105,1,3,1,0.07675020971452198,0.37050748234702885,0,801,27,2,2,1,1
fire,117,1,3,0,0.0,0.0,0,256,27,1,6,1,0
power_outage,6,1,3,2,0.17504466839719196,0.056642890180986394,0,501,31,2,9,0,1
fire,24,0,2,1,0.0,0.495343264834731,0,584,38,0,8,0,0
violence,120,0,2,0,0.534141503353005,0.5560154531322801,0,6,9,2,6,1,0
road_accident,73,1,5,0,0.41976560605999863,0.237278222130198,0,719,14,0,9,0,0
violence,18,0,3,0,0.3630278344105502,0.4137215997507758,1,507,24,0,13,1,0
road_accident,88,1,3,1,0.16048470035955137,0.5847629811018903,1,751,28,2,2,1,0
road_accident,79,0,3,0,0.0,0.42866963654586765,1,750,37,0,10,0,0
fire,102,1,1,1,0.16680486701266778,0.0,0,503,31,2,6,1,1
fire,119,0,1,1,0.1113194123462625,0.13198962605547798,0,73,37,0,3,1,0
fire,70,0,0,2,0.2279842212065,0.40997167153978586,0,606,36,0,6,1,0
power_outage,22,1,2,1,0.11175833769217608,0.282729672915624,1,793,10,0,6,1,1
fire,26,1,0,0,0.23489073696485172,0.318568697862749,1,19,5,1,4,1,0
gas_leak,14,0,0,0,0.020815487999448434,0.6491032973276154,0,377,28,0,3,1,0
gas_leak,44,0,2,1,0.45140420890729127,0.9053008485679902,1,104,27,1,2,0,0
road_accident,57,0,1,1,0.0,0.2499377158367631,0,173,2,1,6,1,0
fire,22,1,1,0,0.3982383015715552,0.3543048956826401,1,792,34,2,14,1,0
power_outage,18,0,2,2,0.29983876745027527,0.5253108856987527,1,357,26,1,0,1,0
gas_leak,8,1,3,0,0.2405402508543652,0.6383319408492223,1,836,28,0,11,0,0
gas_leak,6,1,4,1,0.15111468337982703,0.0,0,524,33,0,2,0,0
medical_emergency,58,1,0,1,0.0,0.27826741223800366,1,638,16,1,8,1,0
fire,128,1,3,1,0.2621107587504989,0.5667678957866852,0,36,14,0,4,1,0
power_outage,42,1,4,1,0.47862737111458553,0.4298699708203136,0,315,15,2,13,1,0
medical_emergency,97,1,1,0,0.06942427631744602,0.2551867110173146,0,56,10,0,11,1,0
fire,88,0,0,1,0.5800495585170251,1.0,0,445,31,0,1,0,0
power_outage,18,1,1,1,0.1920441417866477,0.5502383923252887,1,685,33,1,8,1,0
medical_emergency,93,1,1,1,0.1694746691509812,0.5630037587271236,0,720,26,1,10,1,0
gas_leak,132,1,5,1,0.043712921914151825,0.13952415109524152,0,543,23,1,11,0,0
medical_emergency,81,1,2,1,0.22696461167327792,0.1202652259590394,1,457,35,1,12,1,0
power_outage,88,1,1,0,0.21650028734392657,0.29224076608465027,0,294,31,0,14,1,0
gas_leak,56,0,1,0,0.40579155289340624,0.5562297453339982,1,633,28,0,5,1,0
road_accident,69,1,1,1,0.061704840365517516,0.4668221445429189,0,203,39,1,0,1,0
road_accident,76,1,2,1,0.0,0.37445662296306687,1,577,4,0,8,0,0
fire,109,1,3,0,0.06637661993289962,0.4202300652941461,0,461,23,1,2,1,0
power_outage,126,1,1,0,0.22332592772734444,0.6979978940453329,0,62,4,0,9,1,0
gas_leak,33,0,3,1,0.32507448964155605,0.0,0,841,28,0,6,1,0
power_outage,92,0,4,2,0.41056192724235124,0.3734845866109328,0,357,18,0,5,1,0
road_accident,124,1,2,0,0.0811276267801764,0.4392906464253176,0,759,26,1,3,0,0
violence,11,1,3,0,0.5055443190243305,0.40485762231307304,0,121,35,0,5,0,1
fire,20,0,1,2,0.34358883193051987,0.8395093531985423,0,343,16,0,14,1,1
violence,53,1,1,0,0.37863749887680254,0.24833954528397506,0,714,20,0,4,0,1
violence,133,1,4,2,0.0,0.6267422169187288,0,482,10,0,4,1,0
violence,89,1,5,0,0.3703412709406828,0.0,0,303,35,2,12,0,0
road_accident,118,1,4,1,0.19644046999691275,0.46104262720104844,0,137,27,1,4,1,0
medical_emergency,41,0,2,0,0.48743371444628947,0.5118518816499423,0,766,1,2,9,0,0
fire,50,1,0,0,0.18855137749355647,0.31921724504998195,1,620,38,1,12,1,1
road_accident,99,0,5,1,0.24948659127883316,0.25785677267334045,1,848,32,1,12,1,0
violence,112,0,0,0,0.1081845197821911,0.0,0,244,32,1,7,0,0
medical_emergency,58,0,1,0,0.27651569289636496,0.3548084823753497,1,566,3,1,13,1,0
power_outage,143,0,7,0,0.23581134169477813,0.3699642089423259,0,26,31,2,13,1,0
gas_leak,80,1,1,2,0.10015209454309823,0.7956550508551211,0,126,28,1,12,1,0
power_outage,45,0,1,2,0.6044812606275267,0.48798408497076806,0,810,14,1,5,0,0
medical_emergency,149,1,3,1,0.28109999545348324,0.3190010558369475,0,491,19,2,7,1,0
medical_emergency,92,0,1,1,0.0,0.3044351663269135,0,124,6,2,5,1,0
power_outage,31,1,1,0,0.36179824979359754,0.5163736188552241,1,399,28,1,8,1,0
road_accident,79,0,6,1,0.30377595032336124,0.0,0,375,2,2,7,0,0
road_accident,126,0,1,1,0.3260582168749082,0.3283408748361977,1,529,11,1,4,1,0
violence,121,1,1,1,0.3352014130093258,0.29580199207801766,1,618,11,0,7,1,0
power_outage,113,0,1,0,0.3811019605595536,0.5459362021385653,1,835,2,1,3,1,0
fire,46,0,3,1,0.09180009938069122,0.5238465079184147,0,858,37,4,3,1,0
violence,90,0,1,1,0.34058273269789996,0.4625554083056872,0,266,27,0,5,1,0
gas_leak,103,1,2,2,0.050657059537041194,0.4450754506112071,0,646,18,0,0,1,0
violence,99,0,3,1,0.2847491445324607,0.0,0,834,34,1,7,1,0
power_outage,19,0,1,1,0.39923599343460214,0.24982899984004062,0,657,8,1,4,1,0
gas_leak,56,0,4,2,0.3188896378836483,0.2923184627159566,1,523,8,0,12,1,0
power_outage,45,0,2,0,0.13172570121571256,0.37361045487930966,0,795,18,0,0,0,0
road_accident,55,0,1,0,0.535108559373427,0.0,0,752,29,1,1,1,0
gas_leak,63,1,2,1,0.05733765331354729,0.42091585041365187,0,206,37,1,9,1,0
violence,118,1,1,0,0.33756392735281515,0.481667714084006,1,457,7,2,9,0,1
violence,20,1,1,0,0.0,0.4109609181233766,1,55,9,0,1,0,0
violence,129,1,3,1,0.07453738113107819,0.4022686543942248,0,236,2,0,5,1,0
power_outage,105,0,0,0,0.36744505817908585,0.5206068756153419,1,218,12,2,14,1,0
fire,128,0,2,1,0.07885660071503231,0.05510951817186849,0,112,14,0,0,0,0
power_outage,72,1,7,0,0.341091544820749,0.18776130359075446,0,553,30,0,13,0,0
power_outage,27,0,1,1,0.2724226865843685,0.46366197039143203,0,612,16,0,12,1,0
road_accident,22,1,1,1,0.6396806660382623,0.6793378261630028,1,821,33,1,13,0,0
medical_emergency,106,0,1,0,0.14138118979205067,0.7321947089275769,0,602,39,2,2,1,0
gas_leak,46,0,2,0,0.17354910285087022,0.18403576617699619,0,364,19,1,4,1,0
gas_leak,104,0,0,1,0.4426635469017335,0.4100060437213856,0,669,29,0,12,1,0
medical_emergency,142,1,3,1,0.13672599734403204,0.0,0,222,29,1,0,0,0
road_accident,113,1,4,0,0.2712119787054341,0.09000796209573714,0,215,31,0,0,1,0
violence,115,1,1,2,0.4454666997435246,0.42719181855976746,1,66,16,0,10,1,0
violence,148,1,4,0,0.0,0.3606367869868499,0,606,2,1,10,1,0
gas_leak,53,1,0,2,0.365928678955898,0.26436931567073774,0,862,17,2,9,0,0
violence,144,1,0,0,0.30333316579066016,0.37368461895822663,0,866,19,1,10,0,0
violence,21,1,0,1,0.1528491763326814,0.38560121665703306,1,73,27,0,11,0,0
gas_leak,101,0,2,2,0.11099444724102481,0.25220545909106973,1,785,17,0,7,1,0
fire,127,1,0,2,0.17314353312878278,0.07499583948133431,1,57,23,0,4,1,1
medical_emergency,15,0,1,1,0.4734971992588378,0.4717849362199834,0,92,16,1,4,0,0
medical_emergency,87,1,4,2,0.33553152824093563,0.5475979025465009,1,854,39,1,0,1,0
medical_emergency,88,1,2,1,0.1980739234808978,0.040072450007412774,0,288,24,0,10,1,0
power_outage,11,1,1,1,0.22447856733757243,0.5019767700597757,0,117,36,1,12,1,0
gas_leak,102,0,0,0,0.5104608311653108,0.6679795758555915,0,774,12,1,11,1,0
violence,7,0,6,0,0.24309460475692862,0.6630137728895198,1,66,16,0,6,1,1
power_outage,147,1,1,0,0.0851203834798929,0.33698120901425493,0,601,12,1,13,0,1
medical_emergency,132,0,2,0,0.0,0.48213627344724086,0,735,37,0,4,0,0
fire,31,1,2,1,0.24597991281073533,0.1315589768131247,0,403,1,1,6,1,0
gas_leak,47,1,3,0,0.6866954104935494,0.21805703101364346,0,271,28,0,14,1,0
power_outage,92,1,2,1,0.32989746416078236,0.08601930469912183,1,621,15,1,0,0,0
power_outage,19,1,3,0,0.1019213906611976,0.2789935473697155,1,554,29,0,3,0,0
power_outage,140,0,3,1,0.12992824914464196,0.1213587700018455,0,165,31,2,3,1,1
power_outage,29,1,4,2,0.24714607590023505,0.4204960606736058,0,662,1,1,3,0,0
violence,13,1,0,1,0.1912033313544877,0.33444577446609997,0,130,6,1,6,1,0
fire,137,1,1,2,0.3282948650812415,0.3177243228815691,0,650,17,1,4,0,0
road_accident,112,1,3,1,0.252322233202295,0.27317754033132047,0,105,18,1,0,1,0
violence,106,0,3,1,0.5713610446054262,0.13599974118138886,0,187,4,0,0,1,1
medical_emergency,138,0,2,1,0.0984442247688217,0.23895814465907145,0,47,12,1,6,1,0
fire,96,1,3,1,0.1517693126854851,0.3042273038471789,0,599,32,0,14,0,0
violence,77,0,0,0,0.6038987633051082,0.6365984188847846,0,380,20,1,2,1,0
violence,106,1,4,1,0.0,0.5713818430764886,0,593,3,1,1,1,0
medical_emergency,107,1,2,1,0.3173124153507681,0.04424638464130459,1,37,20,1,4,1,0
road_accident,117,1,3,1,0.14661384406974487,0.3588570369793821,0,236,29,2,2,0,0
medical_emergency,24,0,1,2,0.0,0.47473050380003656,0,767,39,1,10,0,0
fire,104,0,2,0,0.15150068075212492,0.7974476925771001,1,220,18,2,3,1,0
power_outage,68,1,3,0,0.1702360490915503,0.083644868678867,0,573,15,1,14,1,0
gas_leak,73,1,4,2,0.6349061035561392,0.5738218317251489,0,649,32,1,12,1,0
road_accident,110,0,3,1,0.3681710949715409,0.021681928186937982,0,487,22,1,3,0,1
fire,123,1,0,0,0.29432355490058537,0.1525167315344057,1,457,11,2,11,0,0
gas_leak,105,0,3,1,0.014553560075055122,0.0,0,148,28,0,5,1,0
gas_leak,66,0,0,1,0.25075998155654633,0.0,0,476,20,1,3,0,0
road_accident,116,1,3,1,0.13703709752384935,0.5828949057508215,1,206,9,1,3,0,0
medical_emergency,52,0,4,0,0.5378831567465211,0.5011325765449826,0,531,2,0,11,1,0
medical_emergency,5,1,2,2,0.005205721538990654,0.4507925416585974,1,89,10,2,0,1,0
violence,134,0,2,1,0.20940213536944904,0.4688170305286697,0,350,7,2,10,0,0
gas_leak,83,0,3,0,0.367695610835628,0.012300644347328804,0,863,33,1,6,0,0
gas_leak,51,1,4,1,0.10819867359555704,0.0,0,555,23,0,13,1,0
power_outage,110,1,6,2,0.32660188825886494,0.448572386490287,0,110,6,2,4,1,1
power_outage,104,1,1,2,0.18523560134827916,0.12796217626972203,0,50,3,0,9,1,0
power_outage,22,1,3,1,0.3879767821742728,0.0,0,717,21,0,3,0,0
fire,113,1,2,1,0.0,0.37629591489098085,0,27,19,0,4,0,0
gas_leak,149,1,3,2,0.4456136720517067,0.18849169496183316,1,538,15,0,0,0,0
power_outage,46,0,1,0,0.0,0.0,0,169,3,0,11,0,0
power_outage,28,0,1,0,0.3540527076054416,0.0,0,94,37,0,4,1,0
road_accident,53,1,2,0,0.08991339274472157,0.0,0,25,22,1,13,0,0
fire,43,0,1,2,0.3287454395958904,0.23841680071197535,0,786,9,1,13,0,0
power_outage,100,1,1,4,0.0982300019529708,0.3913706082019679,1,343,12,0,6,1,0
violence,17,1,4,0,0.26289954515515324,0.5241578753044367,0,600,13,1,13,1,0
power_outage,77,1,7,0,0.24881551840365682,0.6575894306571257,0,825,11,0,2,1,0
road_accident,9,0,1,0,0.29186441283288034,0.1600287924320465,0,639,39,1,0,0,0
power_outage,120,1,2,1,0.5979517406279422,0.14387036163323166,0,331,18,1,14,1,0
violence,138,1,3,0,0.3997919303293141,0.311674449807187,0,525,38,0,7,0,0
medical_emergency,36,0,2,1,0.1897303773083636,0.26949521253423525,1,85,16,2,9,0,0
gas_leak,86,1,4,0,0.17859655802887014,0.39974772803803343,0,587,23,1,12,1,0
power_outage,22,0,2,0,0.0,0.0,0,57,11,2,10,0,1
road_accident,7,0,0,1,0.24245119045338037,0.0,0,787,14,0,0,0,0
gas_leak,47,1,0,1,0.11146970265508874,0.09346510560216037,1,846,37,1,4,0,1
road_accident,57,1,4,0,0.22109464978741686,0.11476706246419455,0,563,34,0,7,1,0
medical_emergency,68,0,2,1,0.3766832590751473,0.25803417657587907,1,33,28,1,8,0,0
road_accident,105,0,2,2,0.18513906345186412,0.5866932516583933,0,599,4,1,10,0,0
violence,100,1,1,0,0.28696731937316255,0.4849459917259197,1,259,26,1,12,1,0
road_accident,55,1,1,1,0.3526265184364531,0.10282347110648749,0,583,38,1,7,0,0
violence,50,0,4,1,0.3771309657658747,0.45109988023204073,0,669,36,0,11,1,0
power_outage,20,1,3,0,0.0,0.15120624689654147,0,381,17,1,7,1,0
fire,70,0,2,0,0.184201074399974,0.2479508316174448,0,353,5,1,13,0,0
medical_emergency,92,0,3,1,0.2195334210028508,0.44745783164482195,0,397,29,1,11,1,0
road_accident,125,0,1,1,0.0,0.0,0,357,38,1,12,0,0
violence,74,1,0,1,0.6139982613349755,0.48163694478842006,1,421,3,0,2,0,0
power_outage,38,1,3,0,0.2819134983665155,0.3497322166156464,0,306,13,0,14,0,0
medical_emergency,30,0,3,1,0.2532579935783011,0.0,1,275,30,0,0,1,0
violence,92,0,1,0,0.6539305321486144,0.36827053273186233,0,37,12,1,6,1,0
violence,15,1,1,0,0.22828962946536047,0.09503787812911907,0,775,13,1,6,0,0
power_outage,46,0,4,0,0.037278112331454394,0.21895504375894798,0,208,37,0,2,0,0
gas_leak,22,1,2,1,0.24583427962630877,0.7814355380269457,0,245,38,1,2,1,0
violence,108,1,3,1,0.3544786943860831,0.5948742224466952,0,486,1,1,9,0,0
medical_emergency,84,1,1,0,0.046915177981879164,0.7023690753365874,0,744,15,0,13,1,0
gas_leak,84,1,2,0,0.10311584704968346,0.13771508837175198,1,54,17,0,6,0,0
medical_emergency,146,0,2,1,0.5673021979694837,0.407597292602055,0,790,23,0,12,1,0
power_outage,123,0,1,1,0.14863080012839366,0.9399750533277108,0,319,5,0,11,1,0
violence,9,0,1,1,0.3622235066204384,0.3370525609404945,1,457,32,1,10,0,0
medical_emergency,73,1,0,0,0.0,0.7360833717428086,1,728,24,0,10,1,0
power_outage,78,0,2,0,0.17803719619223696,0.17034151748679724,1,232,16,1,5,0,0
road_accident,117,1,3,0,0.12938369671275396,0.5780059177470764,0,715,20,1,8,0,0
road_accident,108,1,2,0,0.2390766220236543,0.12283692952113537,0,717,37,0,12,1,0
violence,78,0,2,2,0.4385862823979697,0.4412901581187923,0,758,9,1,3,0,0
gas_leak,89,0,0,0,0.12453433551432491,0.42120992383886247,1,179,16,0,9,0,0
gas_leak,116,1,2,0,0.4473413825394289,0.21197916314666088,0,193,19,0,12,1,0
medical_emergency,57,1,1,1,0.3267770722047777,0.7225358989708692,0,182,35,0,0,0,0
fire,132,1,1,0,0.7011789803174444,0.2625276440170904,1,274,34,0,3,0,0
fire,52,1,3,1,0.4319730134550081,0.1516346325922105,0,440,32,0,14,1,0
medical_emergency,5,0,2,2,0.0,0.10439593987976573,0,42,6,1,3,1,1
medical_emergency,64,1,1,0,0.4257137748196955,1.0,0,189,26,0,9,0,0
fire,75,0,1,1,0.20826196448897813,0.10999736945304292,0,376,24,1,7,0,0
fire,5,1,1,2,0.10431437461118356,0.14549594641119834,1,711,16,0,2,0,0
fire,33,1,4,1,0.27911754164331004,0.15257959093720536,0,231,6,0,3,0,0
violence,41,1,0,0,0.5645144970421466,0.0798262068852515,0,209,13,0,11,0,0
violence,145,1,2,0,0.02884817557138475,0.8125646546930911,1,588,35,1,11,1,0
power_outage,17,1,2,2,0.18435688667328026,0.45994053535784996,0,57,16,0,5,0,0
fire,8,1,3,0,0.11797682358958642,0.12750936086071463,0,443,35,0,8,1,0
power_outage,89,1,3,1,0.0,0.42770318401248875,0,65,30,0,7,1,0
fire,112,1,0,1,0.0,0.49281292466165455,0,509,18,1,14,1,0
fire,78,1,0,0,0.380499481048591,0.44835867906413657,0,161,21,2,5,0,0
fire,137,1,2,1,0.35705345922627324,0.6506669901562743,0,478,36,0,4,1,0
fire,53,0,1,1,0.33612995172326016,0.4847407681639305,1,816,23,0,8,1,0
power_outage,28,1,3,0,0.18575566102121283,0.0,1,739,24,0,11,0,0
road_accident,41,0,1,1,0.3094755334600432,0.38907990871488773,0,754,39,0,3,1,0
power_outage,19,1,1,0,0.4370518824507832,0.18914890689885855,0,384,29,2,10,1,1
gas_leak,42,0,5,1,0.114815174772576,0.5738650559187081,0,651,29,1,4,0,0
power_outage,68,0,2,1,0.24942804019488227,0.4495765185033887,0,47,33,1,2,1,0
fire,41,1,2,0,0.16756165479128313,0.31593990142823,0,499,26,0,2,0,0
power_outage,50,0,1,1,0.2493841927957031,0.0,0,526,23,1,4,0,0
road_accident,126,1,1,2,0.15108197365419196,0.3297530226494581,0,364,25,0,13,0,0
medical_emergency,147,0,4,2,0.40366430769614015,0.2696302208561653,0,9,14,0,7,0,0
power_outage,125,0,1,2,0.319057904296022,0.13046592047864825,1,654,10,1,9,1,0
gas_leak,69,0,4,1,0.29733305196415494,0.35581659923091424,0,655,33,0,9,1,0
gas_leak,7,1,4,0,0.5808251706348491,0.46188419268244296,0,670,24,0,10,1,0
power_outage,54,0,4,1,0.37274905845608064,0.143402387916649,0,269,4,0,0,0,0
violence,117,1,1,0,0.3393866232142542,0.22912185286585368,1,796,7,1,11,1,0
power_outage,36,0,2,1,0.3276578355486818,0.0,0,221,24,2,11,0,1
violence,96,1,3,0,0.0,0.3077960406044451,1,70,33,3,8,1,1
power_outage,40,0,1,0,0.09974286171845487,0.33006905094350475,0,467,1,0,7,0,0
road_accident,95,1,2,1,0.35797757570800504,0.32293207032691384,0,508,23,1,9,0,0
fire,87,0,2,1,0.42044284511587554,0.3370983043961737,0,674,4,1,0,0,0
power_outage,101,0,0,0,0.15625046332463172,0.6033551803345952,0,135,13,1,0,1,0
fire,122,0,2,1,0.22528760777613402,0.3049743496621605,0,680,39,2,9,1,1
road_accident,60,1,7,0,0.1671663311983818,0.46510556699609723,0,394,19,0,11,1,0
gas_leak,44,1,1,1,0.13631523606562976,0.2501333276414188,0,559,12,0,13,1,0
power_outage,69,0,2,1,0.17681331771362246,0.5398106210602795,1,638,17,0,11,0,0
road_accident,48,0,1,1,0.2247673140170852,0.21645537011642635,0,623,18,4,2,0,0
violence,12,0,5,0,0.35719424904317926,0.28628943631791876,0,499,5,0,5,0,0
medical_emergency,8,0,3,2,0.31743613004452803,0.3056555600426482,0,491,20,1,11,0,0
gas_leak,76,1,3,1,0.1808711364890105,0.044319490658312644,1,222,26,0,7,0,0
road_accident,37,1,1,0,0.4602887655011181,0.22541292918319594,0,683,38,1,4,1,0
power_outage,100,0,4,0,0.30012258210053383,0.9028107375706403,0,246,15,3,8,1,1
gas_leak,10,0,3,0,0.25167784080329203,0.16366392623755308,0,166,4,0,4,1,1
road_accident,12,0,0,1,0.0,0.11876460294750232,0,613,3,0,8,1,0
fire,67,1,2,1,0.49432146922893105,0.307526699583101,0,881,26,1,5,0,0
fire,16,0,2,1,0.19931527463615203,0.36420559224092763,0,618,19,1,4,1,0
power_outage,57,1,4,1,0.35449506680521115,0.27127360702044734,1,758,8,2,2,1,1
power_outage,85,0,0,2,0.3938730318427739,0.3193653863563134,1,44,30,2,14,0,1
power_outage,135,0,4,1,0.0,0.5937767858222022,0,181,13,1,4,1,0
violence,48,1,2,2,0.2548488017738175,0.1185893536869689,0,129,25,2,2,1,0
power_outage,7,1,0,1,0.3068332811968917,0.3695876330832706,1,430,11,2,13,0,1
gas_leak,9,1,0,0,0.1006512850333256,0.27119376721711375,1,192,4,0,14,1,0
